id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price
8658300510,4.0,2.5,1980.0,5000.0,2.0,0.0,0.0,3,8,1980.0,0.0,2008,,98014,47.6492,-121.908,1400.0,8500.0,2015-04-19,410500.0
8691300060,4.0,2.5,3690.0,13609.0,2.0,0.0,2.0,3,10,3690.0,0.0,1996,,98075,47.5872,-121.972,3600.0,13609.0,2014-10-23,780000.0
9103000393,5.0,4.5,3732.0,4426.0,2.5,0.0,0.0,3,10,2932.0,800.0,2001,0.0,98112,47.6189,-122.288,2950.0,4000.0,2014-09-10,1230000.0
8682281170,2.0,1.75,1510.0,6852.0,1.0,0.0,0.0,3,8,1510.0,0.0,2005,0.0,98053,47.7073,-122.012,1510.0,5912.0,2014-11-13,449000.0
472000055,3.0,1.75,2000.0,5000.0,1.0,,0.0,4,7,1110.0,890.0,1921,0.0,98117,47.6859,-122.399,1750.0,5000.0,2014-05-14,546000.0
2473400570,3.0,2.0,1760.0,11410.0,1.0,0.0,0.0,5,7,1060.0,700.0,1977,0.0,98058,47.4528,-122.163,1680.0,9165.0,2014-05-16,317000.0
3449500135,3.0,1.0,1270.0,7566.0,1.0,0.0,0.0,4,7,1270.0,0.0,1958,0.0,98056,47.5074,-122.175,1780.0,7520.0,2014-06-25,276900.0
1926049355,5.0,2.0,2620.0,7030.0,1.0,0.0,0.0,3,8,1420.0,1200.0,1965,0.0,98133,47.7338,-122.352,1360.0,7964.0,2014-10-28,399000.0
8650000070,5.0,2.75,2630.0,10165.0,1.0,0.0,0.0,4,8,1690.0,940.0,1976,0.0,98027,47.5196,-122.049,2440.0,10165.0,2014-08-08,495000.0
8732131200,3.0,1.75,2270.0,9000.0,1.0,0.0,0.0,4,8,1330.0,940.0,1978,0.0,98023,47.3077,-122.381,2090.0,8400.0,2014-08-08,258000.0
1624079051,2.0,2.5,2410.0,102366.0,1.0,0.0,0.0,4,7,1940.0,470.0,1912,19890.0,98024,47.5629,-121.918,2460.0,310582.0,2014-07-10,600000.0
993001629,3.0,2.75,1120.0,881.0,3.0,0.0,0.0,3,8,1120.0,0.0,1999,0.0,98103,47.6914,-122.343,1120.0,1087.0,2014-11-17,265000.0
3832711040,5.0,2.75,3030.0,7000.0,1.0,0.0,0.0,4,7,1540.0,1490.0,1978,,98032,47.3661,-122.28,1790.0,7330.0,2015-04-24,321000.0
5244801230,5.0,2.25,2120.0,4000.0,1.5,0.0,0.0,4,7,1720.0,400.0,1910,0.0,98109,47.644,-122.353,1960.0,4000.0,2014-08-29,682000.0
2798600240,4.0,2.5,1720.0,5805.0,2.0,0.0,0.0,3,8,1720.0,0.0,2000,0.0,98092,47.3286,-122.208,2360.0,7700.0,2014-11-14,295700.0
5701800030,4.0,2.5,2150.0,37981.0,2.0,0.0,0.0,3,9,2150.0,0.0,1985,0.0,98052,47.7227,-122.098,2450.0,37981.0,2014-05-06,609000.0
7636800041,3.0,4.5,4380.0,47044.0,2.0,1.0,3.0,3,9,3720.0,660.0,1968,19900.0,98166,47.4734,-122.365,2460.0,18512.0,2014-06-25,995000.0
3904901200,3.0,2.25,2010.0,11817.0,2.0,0.0,0.0,4,8,2010.0,0.0,1986,0.0,98029,47.5665,-122.023,2190.0,10168.0,2014-08-18,530000.0
4109600055,5.0,2.5,3150.0,5150.0,2.0,0.0,0.0,5,8,1870.0,1280.0,1907,20040.0,98118,47.5506,-122.269,1550.0,5150.0,2014-12-29,614000.0
3339400349,3.0,2.5,2500.0,21780.0,1.0,0.0,0.0,3,8,1770.0,730.0,1986,0.0,98092,47.3282,-122.198,2670.0,23400.0,2014-11-24,390000.0
7202340370,3.0,2.5,1690.0,6642.0,2.0,0.0,0.0,3,7,1690.0,0.0,2004,0.0,98053,47.6793,-122.033,2120.0,5080.0,2014-11-10,467000.0
9477500060,6.0,2.5,3300.0,13501.0,1.0,,0.0,3,8,2060.0,1240.0,1980,0.0,98059,47.5116,-122.163,2060.0,8745.0,2014-08-13,484000.0
4310701600,3.0,2.5,1240.0,1115.0,3.0,0.0,0.0,3,8,1240.0,0.0,2003,,98103,47.6985,-122.34,1410.0,1355.0,2014-11-13,340000.0
2215450060,3.0,2.5,2200.0,7201.0,2.0,0.0,0.0,3,8,2200.0,0.0,1994,0.0,98030,47.3821,-122.207,2250.0,7240.0,2014-12-23,302495.0
2919702075,3.0,1.75,1620.0,3360.0,1.0,0.0,0.0,5,7,980.0,640.0,1927,0.0,98117,47.6886,-122.361,1400.0,3840.0,2014-09-25,532500.0
8079030350,3.0,2.5,2420.0,9592.0,2.0,0.0,0.0,3,8,1780.0,640.0,1993,0.0,98059,47.5093,-122.153,2420.0,9145.0,2014-09-10,441500.0
7893804340,4.0,2.5,2680.0,8062.0,1.0,0.0,3.0,4,7,1530.0,1150.0,1967,0.0,98198,47.4132,-122.328,1920.0,8600.0,2014-07-24,470000.0
4389200765,4.0,3.25,4250.0,8570.0,2.0,0.0,0.0,3,9,4250.0,0.0,2004,0.0,98004,47.6154,-122.21,2830.0,12821.0,2014-06-25,2300000.0
1822069116,3.0,2.5,2400.0,99752.0,1.0,0.0,0.0,3,9,2400.0,0.0,1996,0.0,98058,47.3917,-122.084,2800.0,98010.0,2014-12-17,590000.0
7276100282,3.0,1.75,2300.0,12000.0,1.0,0.0,0.0,3,8,1770.0,530.0,1942,0.0,98133,47.7599,-122.343,2030.0,6000.0,2014-07-29,320000.0
567000392,2.0,2.0,920.0,1201.0,2.0,0.0,0.0,3,8,800.0,120.0,2009,0.0,98144,47.5926,-122.295,1150.0,1161.0,2014-11-03,363000.0
5729200030,4.0,2.25,2350.0,18600.0,2.0,0.0,0.0,4,9,2350.0,0.0,1977,,98028,47.7473,-122.257,2880.0,14400.0,2014-07-07,747500.0
8682220390,2.0,2.5,2630.0,7957.0,2.0,0.0,0.0,3,8,2630.0,0.0,2003,0.0,98053,47.7106,-122.023,2305.0,7220.0,2014-07-23,750000.0
9828700200,4.0,3.0,2170.0,4000.0,2.0,0.0,0.0,4,9,1610.0,560.0,1982,20110.0,98112,47.6196,-122.292,1670.0,4000.0,2014-05-05,831000.0
7852180560,3.0,2.5,1700.0,4125.0,2.0,0.0,0.0,3,7,1700.0,0.0,2004,0.0,98065,47.5305,-121.854,1970.0,4105.0,2015-04-24,403000.0
3655400060,3.0,2.5,2470.0,4565.0,2.0,0.0,0.0,3,7,2470.0,0.0,2005,0.0,98056,47.514,-122.189,2470.0,5064.0,2014-08-08,445000.0
7955030060,3.0,1.0,1250.0,17380.0,1.0,0.0,0.0,4,7,1250.0,0.0,1970,0.0,98072,47.7502,-122.108,1410.0,18200.0,2015-03-26,345000.0
8964800445,3.0,3.5,3110.0,14872.0,1.0,0.0,0.0,3,10,3110.0,0.0,2003,,98004,47.6178,-122.209,3110.0,12433.0,2015-02-09,2260000.0
6204410200,3.0,2.0,1530.0,8925.0,1.0,0.0,0.0,3,7,1530.0,0.0,1977,0.0,98011,47.736,-122.199,2040.0,8856.0,2014-06-16,371025.0
7625702400,2.0,1.0,960.0,6250.0,1.0,,0.0,3,6,960.0,0.0,1916,0.0,98136,47.5491,-122.386,1350.0,6250.0,2014-07-30,355000.0
5113200310,3.0,1.0,1240.0,14110.0,1.0,0.0,0.0,4,7,1240.0,0.0,1972,0.0,98058,47.4579,-122.09,2060.0,19350.0,2014-09-09,270000.0
7893802800,4.0,2.75,2440.0,15349.0,2.0,0.0,1.0,4,7,2440.0,0.0,1957,0.0,98198,47.4117,-122.333,2280.0,9250.0,2014-06-05,425000.0
2473003210,3.0,1.75,2320.0,7875.0,1.0,0.0,0.0,3,8,1620.0,700.0,1967,,98058,47.4524,-122.146,1990.0,9720.0,2015-03-13,364808.0
1402600570,3.0,2.25,1580.0,6561.0,1.0,0.0,0.0,3,8,1200.0,380.0,1981,,98058,47.4394,-122.14,1710.0,7241.0,2015-01-13,320000.0
8944460030,4.0,2.5,2963.0,5797.0,2.0,0.0,0.0,3,9,2963.0,0.0,2006,,98030,47.3831,-122.185,2665.0,6119.0,2014-10-14,325000.0
2473480560,3.0,2.25,2470.0,10290.0,2.0,0.0,0.0,3,8,2230.0,240.0,1984,0.0,98058,47.4459,-122.124,1970.0,10150.0,2014-09-04,350000.0
3365900465,3.0,1.5,1370.0,10176.0,1.0,0.0,0.0,3,6,1370.0,0.0,1947,0.0,98168,47.4738,-122.263,1650.0,10176.0,2015-02-19,170000.0
5341600030,2.0,1.0,960.0,28717.0,1.0,0.0,0.0,4,6,960.0,0.0,1984,0.0,98070,47.3356,-122.502,1860.0,28717.0,2014-05-09,255000.0
6073500160,3.0,1.0,1130.0,7500.0,1.0,0.0,0.0,3,7,880.0,250.0,1947,0.0,98117,47.6973,-122.389,2190.0,5250.0,2014-12-10,550000.0
2025760160,4.0,4.25,4930.0,25714.0,2.0,0.0,0.0,3,12,4930.0,0.0,2005,0.0,98092,47.3069,-122.148,3620.0,23035.0,2014-07-03,835000.0
9393700140,3.0,1.0,1150.0,5120.0,1.0,0.0,0.0,4,6,800.0,350.0,1946,0.0,98116,47.5588,-122.392,1220.0,5120.0,2015-03-10,420000.0
5458800125,4.0,2.5,2190.0,7350.0,2.5,0.0,0.0,5,8,2190.0,0.0,1958,0.0,98040,47.5786,-122.236,1880.0,7350.0,2014-05-14,925000.0
2492200435,2.0,1.5,1490.0,4080.0,1.0,0.0,0.0,3,7,930.0,560.0,1956,0.0,98126,47.5344,-122.381,1320.0,4080.0,2014-06-06,389250.0
3759500046,3.0,2.5,2600.0,10183.0,1.0,0.0,0.0,3,8,1300.0,1300.0,2004,0.0,98033,47.6984,-122.201,1860.0,10401.0,2015-05-01,748000.0
8648220260,3.0,1.75,1530.0,9600.0,1.0,0.0,0.0,3,7,1200.0,330.0,1988,,98042,47.3594,-122.076,1680.0,9680.0,2015-03-24,284000.0
6392001670,4.0,2.0,1680.0,5000.0,1.0,0.0,0.0,3,7,980.0,700.0,1950,0.0,98115,47.6858,-122.286,1680.0,6000.0,2014-06-11,588000.0
2026049155,3.0,1.75,1680.0,8648.0,1.0,,0.0,4,7,1680.0,0.0,1963,0.0,98133,47.7338,-122.332,1290.0,8147.0,2015-03-20,372500.0
2329800240,4.0,3.0,1900.0,7194.0,2.0,,0.0,4,7,1900.0,0.0,1988,0.0,98042,47.3768,-122.117,1690.0,7194.0,2015-02-18,285000.0
3380900125,3.0,1.0,1570.0,9467.0,1.0,0.0,0.0,3,7,1570.0,0.0,1954,0.0,98177,47.7683,-122.359,1570.0,9100.0,2014-05-27,360000.0
1324079041,3.0,1.0,1370.0,17859.0,1.0,0.0,0.0,4,7,1150.0,220.0,1930,0.0,98024,47.5617,-121.859,1460.0,47044.0,2014-11-18,275000.0
8682230550,2.0,2.0,1350.0,4225.0,1.0,0.0,0.0,3,8,1350.0,0.0,2003,0.0,98053,47.7106,-122.03,1660.0,4225.0,2014-09-16,428000.0
853400240,6.0,2.5,3010.0,17864.0,2.0,0.0,0.0,3,8,3010.0,0.0,1969,0.0,98177,47.7209,-122.372,2560.0,11532.0,2015-03-25,847000.0
2130702075,3.0,1.0,1010.0,7838.0,1.0,0.0,0.0,4,6,1010.0,0.0,1977,,98019,47.7422,-121.981,1380.0,8128.0,2014-09-26,316000.0
3260810260,3.0,2.5,2050.0,7205.0,2.0,0.0,0.0,3,8,2050.0,0.0,2000,0.0,98003,47.3487,-122.304,2050.0,7264.0,2015-05-05,375000.0
2878600200,3.0,1.0,1670.0,4080.0,1.0,0.0,0.0,3,7,1170.0,500.0,1967,0.0,98115,47.6899,-122.321,1560.0,4080.0,2014-05-08,533000.0
7298040310,5.0,2.5,3840.0,16905.0,2.0,0.0,0.0,3,11,3840.0,0.0,1991,0.0,98023,47.2996,-122.342,3270.0,12133.0,2014-05-23,556000.0
766000240,4.0,2.0,2220.0,14120.0,1.0,0.0,0.0,3,7,1200.0,1020.0,1966,,98042,47.361,-122.116,1300.0,9709.0,2014-09-15,225000.0
3459700340,4.0,2.5,2590.0,9530.0,1.0,0.0,0.0,4,8,1640.0,950.0,1978,0.0,98155,47.7752,-122.285,2710.0,10970.0,2014-10-30,537250.0
2473251180,3.0,1.0,1180.0,13650.0,1.0,0.0,0.0,4,7,1180.0,0.0,1967,,98058,47.4551,-122.154,1460.0,11730.0,2014-12-17,255000.0
2407900200,4.0,2.5,2950.0,4836.0,2.0,0.0,0.0,3,7,2950.0,0.0,2006,0.0,98059,47.479,-122.129,2120.0,4750.0,2015-04-09,530000.0
7558700030,6.0,6.0,7390.0,24829.0,2.0,1.0,,4,12,5000.0,2390.0,1991,0.0,98040,47.5631,-122.21,4320.0,24619.0,2015-04-13,5300000.0
203600140,3.0,2.75,2150.0,31238.0,2.0,0.0,0.0,3,9,2150.0,0.0,1996,0.0,98014,47.6596,-121.96,2650.0,38307.0,2015-03-24,595000.0
4037800140,4.0,2.0,2100.0,8880.0,1.0,,0.0,4,7,2100.0,0.0,1958,0.0,98008,47.6115,-122.124,1280.0,9102.0,2014-08-14,548000.0
1683600240,3.0,1.75,1650.0,8073.0,1.0,0.0,0.0,3,7,1100.0,550.0,1980,,98092,47.3187,-122.182,1280.0,8073.0,2015-03-20,234975.0
1962200036,3.0,1.75,1620.0,1325.0,2.5,0.0,0.0,3,9,1430.0,190.0,2005,0.0,98102,47.6498,-122.321,1750.0,1572.0,2014-08-19,600000.0
1775800510,4.0,1.0,1750.0,12528.0,1.0,0.0,0.0,4,7,1750.0,0.0,1967,0.0,98072,47.743,-122.097,1550.0,14120.0,2015-03-24,432000.0
1822350070,3.0,1.5,1380.0,6657.0,2.0,,0.0,3,7,1380.0,0.0,1986,,98034,47.7085,-122.217,1420.0,8187.0,2015-02-02,455000.0
7772400160,3.0,1.75,1510.0,11234.0,1.0,0.0,0.0,3,7,1210.0,300.0,1965,,98155,47.7571,-122.328,2080.0,9076.0,2014-10-24,279950.0
273900030,3.0,1.5,1600.0,9072.0,1.0,0.0,0.0,4,7,1600.0,0.0,1963,0.0,98030,47.3737,-122.216,1710.0,8000.0,2014-10-20,267500.0
3323069084,4.0,2.5,1840.0,220308.0,2.0,0.0,0.0,3,8,1840.0,0.0,2000,0.0,98038,47.4306,-122.049,1890.0,65340.0,2014-09-09,620000.0
4337000160,2.0,1.0,830.0,7590.0,1.0,0.0,0.0,2,6,830.0,0.0,1943,0.0,98166,47.4784,-122.335,980.0,7590.0,2015-01-27,110000.0
9126100550,3.0,3.5,1810.0,1846.0,2.0,0.0,0.0,4,8,1440.0,370.0,2009,0.0,98122,47.607,-122.305,1480.0,3600.0,2014-05-13,625000.0
5101405274,2.0,1.0,910.0,7000.0,1.0,0.0,0.0,3,7,910.0,0.0,1952,0.0,98115,47.6999,-122.305,1260.0,7528.0,2014-05-29,389000.0
4232400860,4.0,2.0,2120.0,3360.0,2.0,0.0,0.0,3,9,2120.0,0.0,1905,0.0,98112,47.6227,-122.31,2090.0,3600.0,2014-06-30,1200000.0
2723069082,4.0,2.25,2510.0,133729.0,2.0,,0.0,4,8,2510.0,0.0,1977,0.0,98027,47.4569,-122.02,2510.0,69696.0,2015-04-24,788500.0
7436500270,5.0,2.25,2100.0,6936.0,1.0,0.0,0.0,3,8,1600.0,500.0,1974,0.0,98033,47.6737,-122.169,2100.0,8661.0,2014-07-25,567000.0
5153200030,2.0,2.25,2690.0,15000.0,1.0,0.0,2.0,3,8,1870.0,820.0,1987,0.0,98023,47.3361,-122.353,2690.0,15000.0,2015-01-13,515000.0
4022900125,4.0,2.5,2430.0,11870.0,1.0,0.0,0.0,5,8,1590.0,840.0,1968,0.0,98155,47.7761,-122.285,2430.0,9600.0,2014-09-02,605000.0
7841300505,4.0,3.75,2452.0,4800.0,2.0,0.0,0.0,3,7,2452.0,0.0,1936,19940.0,98055,47.4744,-122.213,1180.0,4800.0,2014-10-27,430000.0
573000685,2.0,1.75,1550.0,6000.0,1.0,,1.0,3,7,1550.0,0.0,1920,,98199,47.6712,-122.409,2360.0,6000.0,2014-07-17,805000.0
8961990160,3.0,2.5,2080.0,4556.0,2.0,0.0,0.0,3,8,2080.0,0.0,1999,0.0,98074,47.6036,-122.014,1530.0,5606.0,2015-04-13,567500.0
1250202255,3.0,1.75,1290.0,3870.0,1.0,0.0,0.0,5,7,1290.0,0.0,1916,0.0,98144,47.5873,-122.29,2020.0,5850.0,2014-06-05,647500.0
7234600796,2.0,1.75,1850.0,2530.0,2.5,0.0,0.0,4,7,1850.0,0.0,1903,0.0,98122,47.6106,-122.31,1500.0,1795.0,2014-11-26,495000.0
3630180340,4.0,2.5,3370.0,5000.0,2.0,0.0,0.0,3,9,3370.0,0.0,2006,0.0,98027,47.541,-121.998,3370.0,5237.0,2014-11-04,825000.0
5104450070,4.0,2.25,2730.0,7506.0,2.0,0.0,0.0,4,8,2730.0,0.0,1987,0.0,98058,47.4627,-122.152,2390.0,8015.0,2015-03-09,435000.0
9477100060,3.0,1.75,1300.0,7800.0,1.0,0.0,0.0,5,7,1300.0,0.0,1968,0.0,98034,47.7321,-122.195,1520.0,7344.0,2014-09-09,445950.0
4139440830,5.0,2.75,3040.0,10257.0,2.0,0.0,0.0,3,10,3040.0,0.0,1993,0.0,98006,47.5531,-122.119,2860.0,9327.0,2014-06-03,960000.0
6772200055,4.0,3.0,2440.0,3600.0,1.5,0.0,0.0,5,8,1480.0,960.0,1929,0.0,98103,47.6853,-122.331,1770.0,4000.0,2014-09-17,780000.0
8731982190,3.0,2.25,1720.0,9000.0,1.0,,0.0,4,8,1320.0,400.0,1969,0.0,98023,47.3191,-122.383,1930.0,8000.0,2014-06-18,274500.0
6300000335,5.0,3.0,3230.0,5167.0,1.5,0.0,0.0,4,8,2000.0,1230.0,1909,0.0,98133,47.7053,-122.34,1509.0,1626.0,2015-04-29,729953.0
9301300751,3.0,1.5,1200.0,890.0,2.0,0.0,0.0,3,8,1030.0,170.0,2008,,98109,47.6384,-122.342,1230.0,2120.0,2014-07-28,464950.0
9542100135,4.0,1.75,2350.0,18800.0,1.0,0.0,2.0,3,8,2350.0,0.0,1959,0.0,98005,47.5904,-122.177,3050.0,14640.0,2014-11-12,620000.0
8691410700,4.0,3.5,3100.0,5600.0,2.0,0.0,0.0,3,9,3100.0,0.0,2005,0.0,98075,47.5968,-121.978,3080.0,5600.0,2015-01-16,735000.0
217500135,4.0,2.25,2040.0,9565.0,1.0,0.0,0.0,3,8,1400.0,640.0,1959,0.0,98133,47.7356,-122.335,1890.0,8580.0,2015-04-21,450000.0
3731800055,4.0,1.0,2000.0,4676.0,1.5,0.0,0.0,3,7,1250.0,750.0,1916,19860.0,98118,47.5529,-122.268,1140.0,4676.0,2014-06-05,450000.0
7234600786,4.0,2.5,2160.0,5298.0,2.5,0.0,0.0,4,9,2160.0,0.0,1902,,98122,47.6106,-122.31,1720.0,2283.0,2014-05-11,842500.0
2423059104,3.0,2.0,1970.0,79714.0,1.0,0.0,0.0,3,7,1070.0,900.0,1979,,98058,47.4674,-122.107,1890.0,36626.0,2014-10-08,360000.0
1823039205,3.0,2.5,2270.0,100545.0,2.0,0.0,0.0,3,8,2270.0,0.0,1998,0.0,98070,47.4815,-122.47,1277.0,100545.0,2014-06-24,585000.0
2423020260,3.0,2.25,1850.0,7923.0,1.0,0.0,0.0,4,7,1150.0,700.0,1977,0.0,98033,47.7011,-122.171,1780.0,7420.0,2014-08-14,461000.0
2695600070,2.0,1.0,1350.0,4494.0,1.0,0.0,0.0,3,7,920.0,430.0,1949,0.0,98126,47.5315,-122.38,1470.0,5225.0,2014-08-18,345000.0
6844703240,3.0,2.5,3280.0,10302.0,1.0,0.0,0.0,3,10,1680.0,1600.0,1970,0.0,98115,47.6948,-122.286,1550.0,6300.0,2014-07-02,1080000.0
3904940070,4.0,2.5,2270.0,8391.0,2.0,0.0,0.0,3,8,2270.0,,1988,,98029,47.574,-122.013,2420.0,8391.0,2015-02-27,643000.0
1939130070,4.0,2.5,2820.0,8307.0,2.0,0.0,0.0,3,9,2820.0,0.0,1990,0.0,98074,47.6253,-122.027,2820.0,8307.0,2014-09-29,690000.0
5589300370,4.0,1.0,1200.0,11111.0,1.5,0.0,0.0,3,7,1200.0,,1949,0.0,98155,47.7529,-122.306,1350.0,9113.0,2015-04-01,282000.0
3526039116,3.0,1.75,2000.0,6130.0,1.0,,0.0,4,8,1120.0,880.0,1951,0.0,98117,47.6925,-122.388,2140.0,7150.0,2014-11-18,549000.0
6821600390,3.0,2.0,2310.0,6000.0,2.0,,1.0,4,9,1560.0,750.0,1926,0.0,98199,47.648,-122.395,2000.0,6000.0,2015-01-08,815000.0
1925069082,5.0,4.25,4640.0,22703.0,2.0,1.0,4.0,5,8,2860.0,1780.0,1952,0.0,98052,47.6393,-122.097,3140.0,14200.0,2015-05-11,2200000.0
8100400160,3.0,2.25,2330.0,11424.0,2.0,0.0,0.0,4,8,2330.0,0.0,1984,0.0,98052,47.6386,-122.11,2050.0,11448.0,2015-04-13,700000.0
5556300102,3.0,2.5,3940.0,10360.0,2.0,0.0,0.0,3,9,3110.0,830.0,1992,,98052,47.6468,-122.116,2720.0,11941.0,2014-07-14,933399.0
7222000393,3.0,1.0,1440.0,11250.0,1.0,0.0,0.0,3,7,1440.0,0.0,1967,0.0,98055,47.4627,-122.213,2200.0,11250.0,2014-07-03,290000.0
9407001860,4.0,1.75,1960.0,9300.0,1.0,0.0,0.0,5,7,1340.0,620.0,1979,0.0,98045,47.4487,-121.772,1500.0,9752.0,2014-05-24,372000.0
9468200140,2.0,1.75,1250.0,2890.0,1.0,0.0,,4,7,790.0,460.0,1920,0.0,98103,47.6795,-122.353,1500.0,3225.0,2014-08-19,450000.0
3295950240,3.0,2.5,1981.0,5700.0,2.0,0.0,0.0,3,8,1981.0,0.0,2010,0.0,98030,47.3668,-122.178,1981.0,5894.0,2014-09-05,303700.0
3905000340,4.0,2.5,2440.0,10049.0,2.0,,0.0,4,9,2440.0,,1989,0.0,98029,47.5744,-121.993,2820.0,8484.0,2014-07-24,672000.0
3374300070,4.0,1.5,1150.0,9360.0,1.5,0.0,0.0,3,6,1150.0,0.0,1970,0.0,98034,47.7197,-122.173,1480.0,8155.0,2014-06-23,334000.0
7812800310,2.0,1.0,1120.0,5650.0,1.0,0.0,0.0,3,6,1120.0,0.0,1944,0.0,98178,47.4979,-122.241,1270.0,6875.0,2014-06-25,260000.0
7015200685,3.0,1.75,1800.0,5700.0,1.0,0.0,0.0,4,8,1000.0,800.0,1941,0.0,98119,47.6491,-122.367,1680.0,5350.0,2014-07-31,749950.0
3521069051,4.0,2.25,2380.0,122038.0,2.0,0.0,0.0,4,8,2380.0,0.0,1984,0.0,98022,47.2624,-122.015,2030.0,48000.0,2014-12-23,330000.0
8032700140,5.0,3.0,2920.0,2808.0,2.0,0.0,0.0,3,8,2140.0,780.0,1960,,98103,47.654,-122.342,1620.0,1544.0,2014-10-28,830000.0
6117500320,3.0,2.25,2790.0,13791.0,1.0,,3.0,3,8,2790.0,0.0,2006,0.0,98166,47.4389,-122.351,2720.0,12600.0,2014-07-08,1130000.0
7305300045,3.0,1.0,1560.0,7552.0,1.0,0.0,0.0,4,6,910.0,650.0,1948,0.0,98155,47.7552,-122.327,1200.0,8152.0,2014-07-07,320000.0
922069139,2.0,1.0,1550.0,15250.0,1.5,0.0,0.0,5,7,1550.0,0.0,1920,0.0,98038,47.407,-122.045,1520.0,34929.0,2015-04-14,260000.0
84000335,3.0,2.0,1700.0,11475.0,1.0,0.0,0.0,5,6,970.0,730.0,1945,0.0,98146,47.4851,-122.338,1560.0,11475.0,2014-06-26,225000.0
9232400055,1.0,1.0,640.0,6350.0,1.0,0.0,0.0,3,5,640.0,0.0,1939,0.0,98117,47.6976,-122.359,1270.0,6350.0,2014-09-17,279200.0
1453600202,4.0,3.5,2680.0,10000.0,2.0,0.0,0.0,3,8,2040.0,640.0,1942,20140.0,98125,47.726,-122.296,1530.0,8000.0,2014-05-20,520000.0
3904910520,3.0,2.5,1860.0,8060.0,2.0,0.0,0.0,4,8,1860.0,0.0,1987,0.0,98029,47.5674,-122.017,1850.0,4661.0,2014-06-25,505000.0
5469300270,3.0,1.75,1490.0,8366.0,1.0,0.0,0.0,4,7,1010.0,480.0,1975,0.0,98042,47.375,-122.14,1490.0,7469.0,2014-05-06,234000.0
8681660060,4.0,2.5,2470.0,5044.0,2.0,0.0,0.0,3,9,2470.0,0.0,2005,,98155,47.7728,-122.271,2790.0,5583.0,2014-09-29,503000.0
3902300350,4.0,2.25,2390.0,8858.0,1.0,0.0,0.0,4,8,1740.0,650.0,1979,0.0,98033,47.6925,-122.184,2240.0,8858.0,2014-08-06,606000.0
6392003490,3.0,1.0,1230.0,6000.0,1.0,0.0,0.0,4,7,780.0,450.0,1937,0.0,98115,47.6839,-122.281,1570.0,5000.0,2014-07-23,433500.0
3342700465,3.0,1.5,2840.0,10182.0,1.0,0.0,0.0,3,8,1510.0,1330.0,1951,0.0,98056,47.524,-122.2,2210.0,9669.0,2015-01-23,250000.0
2592210160,3.0,2.5,2120.0,9307.0,2.0,,0.0,4,9,2120.0,0.0,1984,0.0,98006,47.5477,-122.141,2290.0,11524.0,2014-08-05,719000.0
616000160,3.0,2.0,1770.0,14400.0,1.0,0.0,0.0,4,8,1770.0,0.0,1959,0.0,98166,47.415,-122.337,1900.0,14400.0,2014-12-10,381000.0
1687000270,3.0,2.5,2495.0,4400.0,2.0,0.0,0.0,3,8,2495.0,0.0,2007,,98001,47.288,-122.283,2434.0,4400.0,2014-05-28,267000.0
4102000075,1.0,0.75,1170.0,14149.0,1.0,0.0,0.0,5,7,880.0,290.0,1962,0.0,98022,47.2653,-121.91,1130.0,24513.0,2014-05-22,275000.0
8078460550,4.0,2.5,2740.0,7140.0,2.0,0.0,0.0,3,8,2740.0,0.0,1993,0.0,98074,47.6334,-122.021,2260.0,7035.0,2014-05-13,651000.0
2710600070,2.0,1.0,1050.0,5671.0,1.0,0.0,0.0,3,7,850.0,200.0,1949,0.0,98115,47.6767,-122.286,1850.0,5243.0,2015-02-04,439000.0
37000435,2.0,1.0,1130.0,5070.0,1.0,0.0,0.0,4,7,1130.0,0.0,1955,0.0,98146,47.5141,-122.377,860.0,6300.0,2015-02-14,325000.0
5100401414,2.0,1.0,880.0,6380.0,1.0,0.0,0.0,3,7,880.0,0.0,1938,19940.0,98115,47.6924,-122.322,1340.0,6380.0,2014-05-02,490000.0
5631500254,4.0,2.5,2403.0,6172.0,2.0,0.0,0.0,3,9,2403.0,0.0,1999,0.0,98028,47.7361,-122.234,2380.0,6075.0,2014-10-07,519900.0
8567300140,4.0,2.75,3410.0,35040.0,2.0,0.0,0.0,3,9,3410.0,0.0,1984,0.0,98038,47.4054,-122.03,2580.0,37263.0,2014-07-23,545000.0
98000060,4.0,4.0,5320.0,20041.0,2.0,0.0,0.0,3,11,5320.0,0.0,2003,0.0,98075,47.5852,-121.966,4640.0,17268.0,2014-07-14,1060000.0
2205500400,4.0,1.75,1900.0,8250.0,1.0,0.0,0.0,4,7,950.0,950.0,1955,,98006,47.5765,-122.147,1480.0,8360.0,2014-05-14,542000.0
1726069084,4.0,1.75,1810.0,21650.0,2.0,0.0,0.0,4,7,1810.0,0.0,1961,0.0,98077,47.7358,-122.076,2700.0,29680.0,2014-12-08,465000.0
8682291840,2.0,2.0,1200.0,3900.0,1.0,,0.0,3,8,1200.0,0.0,2006,0.0,98053,47.72,-122.024,1440.0,5580.0,2015-03-31,408000.0
5003600240,4.0,2.5,2060.0,5950.0,2.0,0.0,0.0,3,8,2060.0,0.0,2000,0.0,98030,47.3631,-122.192,2242.0,6406.0,2014-12-04,292000.0
